author,family_name,given_name,orcid,article
https://github.com/arcangelo7/time_agnostic/ra/100561,Montesi,Michela,http://orcid.org/0000-0002-5509-2075,https://github.com/arcangelo7/time_agnostic/br/45217
https://github.com/arcangelo7/time_agnostic/ra/244650,Montgomery,Hugh,http://orcid.org/0000-0001-8797-5019,https://github.com/arcangelo7/time_agnostic/br/151854
https://github.com/arcangelo7/time_agnostic/ra/162507,Montgomery,Kathleen,http://orcid.org/0000-0001-5235-1492,https://github.com/arcangelo7/time_agnostic/br/103116
https://github.com/arcangelo7/time_agnostic/ra/247635,Montgomery,Lucy,http://orcid.org/0000-0001-6551-8140,https://github.com/arcangelo7/time_agnostic/br/151182
https://github.com/arcangelo7/time_agnostic/ra/207381,Montgomery,Stephanie A.,http://orcid.org/0000-0001-8012-5302,https://github.com/arcangelo7/time_agnostic/br/136992
https://github.com/arcangelo7/time_agnostic/ra/183834,Moore,Nathan P.,http://orcid.org/0000-0002-5505-9304,https://github.com/arcangelo7/time_agnostic/br/119830
https://github.com/arcangelo7/time_agnostic/ra/224595,Moore,Tyler,http://orcid.org/0000-0002-8771-8191,https://github.com/arcangelo7/time_agnostic/br/139070
https://github.com/arcangelo7/time_agnostic/ra/180989,Mora-Valentín,Eva-María,http://orcid.org/0000-0002-7330-0667,https://github.com/arcangelo7/time_agnostic/br/116748
https://github.com/arcangelo7/time_agnostic/ra/19679,Moradi,Shima,http://orcid.org/0000-0001-5556-4098,https://github.com/arcangelo7/time_agnostic/br/128637
https://github.com/arcangelo7/time_agnostic/ra/114402,Moraes,Luis,http://orcid.org/0000-0002-2643-8647,https://github.com/arcangelo7/time_agnostic/br/55902
https://github.com/arcangelo7/time_agnostic/ra/9577,Morales,Rosa,http://orcid.org/0000-0002-7044-2600,https://github.com/arcangelo7/time_agnostic/br/48379
https://github.com/arcangelo7/time_agnostic/ra/162330,Moran,Jose M.,http://orcid.org/0000-0002-5538-182X,https://github.com/arcangelo7/time_agnostic/br/103241
https://github.com/arcangelo7/time_agnostic/ra/65968,Morana,Marco,http://orcid.org/0000-0002-5963-6236,https://github.com/arcangelo7/time_agnostic/br/48768
https://github.com/arcangelo7/time_agnostic/ra/215588,Moreira,João A. G.,http://orcid.org/0000-0002-5594-3431,https://github.com/arcangelo7/time_agnostic/br/77053
https://github.com/arcangelo7/time_agnostic/ra/201300,Morello,Rosario,http://orcid.org/0000-0002-1706-5789,https://github.com/arcangelo7/time_agnostic/br/121574
https://github.com/arcangelo7/time_agnostic/ra/74767,Moreno,Ana I.,http://orcid.org/0000-0003-1369-0883,https://github.com/arcangelo7/time_agnostic/br/44299
https://github.com/arcangelo7/time_agnostic/ra/22054,Moreno,Sebastián,http://orcid.org/0000-0001-5422-0656,https://github.com/arcangelo7/time_agnostic/br/149705
https://github.com/arcangelo7/time_agnostic/ra/217062,Moreno,Yamir,http://orcid.org/0000-0002-0895-1893,https://github.com/arcangelo7/time_agnostic/br/138394
https://github.com/arcangelo7/time_agnostic/ra/63820,Morescalchi,Andrea,http://orcid.org/0000-0001-6028-1404,https://github.com/arcangelo7/time_agnostic/br/46274
https://github.com/arcangelo7/time_agnostic/ra/156239,Moretti,Marcelo S.,http://orcid.org/0000-0003-1994-2105,https://github.com/arcangelo7/time_agnostic/br/102212
https://github.com/arcangelo7/time_agnostic/ra/203851,Morgan,Allison C.,http://orcid.org/0000-0003-2926-2162,https://github.com/arcangelo7/time_agnostic/br/129215
https://github.com/arcangelo7/time_agnostic/ra/11348,Morillo,Fernanda,http://orcid.org/0000-0001-8088-9097,https://github.com/arcangelo7/time_agnostic/br/61544
https://github.com/arcangelo7/time_agnostic/ra/238789,Mork,James,http://orcid.org/0000-0002-0346-1350,https://github.com/arcangelo7/time_agnostic/br/145418
https://github.com/arcangelo7/time_agnostic/ra/94982,Morreau,Michael,http://orcid.org/0000-0002-9507-5376,https://github.com/arcangelo7/time_agnostic/br/70575
https://github.com/arcangelo7/time_agnostic/ra/64620,Morris,J.E.,http://orcid.org/0000-0003-4481-8050,https://github.com/arcangelo7/time_agnostic/br/45758
https://github.com/arcangelo7/time_agnostic/ra/64616,Morris,Julia E.,http://orcid.org/0000-0003-4481-8050,https://github.com/arcangelo7/time_agnostic/br/45757
https://github.com/arcangelo7/time_agnostic/ra/84191,Mosler,Andrea B,http://orcid.org/0000-0001-7353-2583,https://github.com/arcangelo7/time_agnostic/br/64769
https://github.com/arcangelo7/time_agnostic/ra/192659,Moss,Simon A.,http://orcid.org/0000-0002-6172-0496,https://github.com/arcangelo7/time_agnostic/br/119955
https://github.com/arcangelo7/time_agnostic/ra/248252,Motohashi,Tomomitsu,http://orcid.org/0000-0002-5197-4927,https://github.com/arcangelo7/time_agnostic/br/152877
https://github.com/arcangelo7/time_agnostic/ra/224763,Mott,Andrew,http://orcid.org/0000-0001-7844-9033,https://github.com/arcangelo7/time_agnostic/br/141845
https://github.com/arcangelo7/time_agnostic/ra/200886,Mott,Sarah,http://orcid.org/0000-0003-3574-3691,https://github.com/arcangelo7/time_agnostic/br/128446
https://github.com/arcangelo7/time_agnostic/ra/211983,Motter,Adilson E.,http://orcid.org/0000-0003-1794-4828,https://github.com/arcangelo7/time_agnostic/br/133766
https://github.com/arcangelo7/time_agnostic/ra/208239,Mousavi,Taraneh,http://orcid.org/0000-0003-1976-6789,https://github.com/arcangelo7/time_agnostic/br/133073
https://github.com/arcangelo7/time_agnostic/ra/146465,Moussa,Salim,http://orcid.org/0000-0003-2589-0719,https://github.com/arcangelo7/time_agnostic/br/101256
https://github.com/arcangelo7/time_agnostic/ra/16378,Moussa,Salim,http://orcid.org/0000-0003-2589-0719,https://github.com/arcangelo7/time_agnostic/br/100797
https://github.com/arcangelo7/time_agnostic/ra/16434,Moussa,Salim,http://orcid.org/0000-0003-2589-0719,https://github.com/arcangelo7/time_agnostic/br/101214
https://github.com/arcangelo7/time_agnostic/ra/171803,Moustafa,Nour,http://orcid.org/0000-0001-6127-9349,https://github.com/arcangelo7/time_agnostic/br/111450
https://github.com/arcangelo7/time_agnostic/ra/224928,Moylan,Elizabeth C,http://orcid.org/0000-0002-4651-4969,https://github.com/arcangelo7/time_agnostic/br/77606
https://github.com/arcangelo7/time_agnostic/ra/139605,Moylan,Elizabeth C,http://orcid.org/0000-0002-4651-4969,https://github.com/arcangelo7/time_agnostic/br/92032
https://github.com/arcangelo7/time_agnostic/ra/12987,Mrowinski,Maciej J.,http://orcid.org/0000-0002-3952-0260,https://github.com/arcangelo7/time_agnostic/br/74211
https://github.com/arcangelo7/time_agnostic/ra/155714,Mrowinski,Maciej J.,http://orcid.org/0000-0002-3952-0260,https://github.com/arcangelo7/time_agnostic/br/74211
https://github.com/arcangelo7/time_agnostic/ra/57342,Mrowinski,Maciej J.,http://orcid.org/0000-0002-3952-0260,https://github.com/arcangelo7/time_agnostic/br/43688
https://github.com/arcangelo7/time_agnostic/ra/74187,Mu,Congjun,http://orcid.org/0000-0002-4758-0810,https://github.com/arcangelo7/time_agnostic/br/43292
https://github.com/arcangelo7/time_agnostic/ra/237664,Mu,Dejun,http://orcid.org/0000-0002-2568-0861,https://github.com/arcangelo7/time_agnostic/br/100288
https://github.com/arcangelo7/time_agnostic/ra/78421,Muchie,Mammo,http://orcid.org/0000-0003-4831-3113,https://github.com/arcangelo7/time_agnostic/br/57344
https://github.com/arcangelo7/time_agnostic/ra/174804,Mudambi,Ram,http://orcid.org/0000-0002-5396-5602,https://github.com/arcangelo7/time_agnostic/br/110177
https://github.com/arcangelo7/time_agnostic/ra/171742,Mudgerikar,Anand,http://orcid.org/0000-0002-7148-0000,https://github.com/arcangelo7/time_agnostic/br/111437
https://github.com/arcangelo7/time_agnostic/ra/22028,Mugnaini,Rogério,http://orcid.org/0000-0001-9334-3448,https://github.com/arcangelo7/time_agnostic/br/149460
https://github.com/arcangelo7/time_agnostic/ra/208922,Muhammad Atif Azad,R.,http://orcid.org/0000-0002-4013-5415,https://github.com/arcangelo7/time_agnostic/br/130996
https://github.com/arcangelo7/time_agnostic/ra/156681,Muhuri,Pranab K.,http://orcid.org/0000-0001-7122-7622,https://github.com/arcangelo7/time_agnostic/br/93556
https://github.com/arcangelo7/time_agnostic/ra/8602,Mukherjee,Abhik,http://orcid.org/0000-0001-5273-2551,https://github.com/arcangelo7/time_agnostic/br/41237
https://github.com/arcangelo7/time_agnostic/ra/217961,Mukherjee,Bhaskar,http://orcid.org/0000-0003-2077-6976,https://github.com/arcangelo7/time_agnostic/br/134754
https://github.com/arcangelo7/time_agnostic/ra/20317,Mukherjee,Bhaskar,http://orcid.org/0000-0003-2077-6976,https://github.com/arcangelo7/time_agnostic/br/134754
https://github.com/arcangelo7/time_agnostic/ra/178421,Mukherji,Nivedita,http://orcid.org/0000-0003-1602-1511,https://github.com/arcangelo7/time_agnostic/br/114114
https://github.com/arcangelo7/time_agnostic/ra/248889,Muller,Seán M.,http://orcid.org/0000-0001-5892-0609,https://github.com/arcangelo7/time_agnostic/br/152509
https://github.com/arcangelo7/time_agnostic/ra/67760,Munari,Federico,http://orcid.org/0000-0002-5464-6531,https://github.com/arcangelo7/time_agnostic/br/48394
https://github.com/arcangelo7/time_agnostic/ra/56336,Munro,Thomas Anthony,http://orcid.org/0000-0002-3366-7149,https://github.com/arcangelo7/time_agnostic/br/43352
https://github.com/arcangelo7/time_agnostic/ra/240420,Murphy,Fiona,http://orcid.org/0000-0003-1693-1240,https://github.com/arcangelo7/time_agnostic/br/141022
https://github.com/arcangelo7/time_agnostic/ra/186450,Murray,Dakota,http://orcid.org/0000-0002-7119-0169,https://github.com/arcangelo7/time_agnostic/br/120684
https://github.com/arcangelo7/time_agnostic/ra/163483,Musenze,Ronald S.,http://orcid.org/0000-0002-9919-8138,https://github.com/arcangelo7/time_agnostic/br/104762
https://github.com/arcangelo7/time_agnostic/ra/196271,Mutanen,Arto,http://orcid.org/0000-0002-0482-0490,https://github.com/arcangelo7/time_agnostic/br/120231
https://github.com/arcangelo7/time_agnostic/ra/171369,Mutum,Dilip S.,http://orcid.org/0000-0002-9857-1164,https://github.com/arcangelo7/time_agnostic/br/101109
https://github.com/arcangelo7/time_agnostic/ra/166144,Muñoz Nieves,Carol,http://orcid.org/0000-0002-8857-3000,https://github.com/arcangelo7/time_agnostic/br/113318
https://github.com/arcangelo7/time_agnostic/ra/190930,Muñoz Nieves,Carol,http://orcid.org/0000-0002-8857-3000,https://github.com/arcangelo7/time_agnostic/br/62039
https://github.com/arcangelo7/time_agnostic/ra/86570,Muñoz-Écija,Teresa,http://orcid.org/0000-0003-1311-0471,https://github.com/arcangelo7/time_agnostic/br/61599
https://github.com/arcangelo7/time_agnostic/ra/189760,Myers,Amanda F.,http://orcid.org/0000-0002-7022-6692,https://github.com/arcangelo7/time_agnostic/br/119556
https://github.com/arcangelo7/time_agnostic/ra/202540,Männistö,Merja,http://orcid.org/0000-0002-0017-6343,https://github.com/arcangelo7/time_agnostic/br/128747
https://github.com/arcangelo7/time_agnostic/ra/187103,Müller,Julian Marius,http://orcid.org/0000-0002-7372-2405,https://github.com/arcangelo7/time_agnostic/br/121202
https://github.com/arcangelo7/time_agnostic/ra/226637,Müller,Mark-Christoph,http://orcid.org/0000-0001-5639-7682,https://github.com/arcangelo7/time_agnostic/br/142134
https://github.com/arcangelo7/time_agnostic/ra/17835,Müller,Mark-Christoph,http://orcid.org/0000-0001-5639-7682,https://github.com/arcangelo7/time_agnostic/br/142134
https://github.com/arcangelo7/time_agnostic/ra/134322,NEVES,ABILIO A. BAETA,http://orcid.org/0000-0002-4684-2479,https://github.com/arcangelo7/time_agnostic/br/102304
https://github.com/arcangelo7/time_agnostic/ra/233573,NEVES,José Anael,http://orcid.org/0000-0003-4139-4352,https://github.com/arcangelo7/time_agnostic/br/149553
https://github.com/arcangelo7/time_agnostic/ra/11943,Nabout,João Carlos,http://orcid.org/0000-0001-9102-3627,https://github.com/arcangelo7/time_agnostic/br/4850
https://github.com/arcangelo7/time_agnostic/ra/124427,Nabout,João Carlos,http://orcid.org/0000-0001-9102-3627,https://github.com/arcangelo7/time_agnostic/br/4850
https://github.com/arcangelo7/time_agnostic/ra/243036,Naderan,Marjan,http://orcid.org/0000-0002-3702-8977,https://github.com/arcangelo7/time_agnostic/br/150331
https://github.com/arcangelo7/time_agnostic/ra/118011,Nagy,Zoltán,http://orcid.org/0000-0002-6014-3228,https://github.com/arcangelo7/time_agnostic/br/85207
https://github.com/arcangelo7/time_agnostic/ra/98153,Naifar,Nader,http://orcid.org/0000-0001-9554-8236,https://github.com/arcangelo7/time_agnostic/br/53088
https://github.com/arcangelo7/time_agnostic/ra/103729,Nakagawa,S.,http://orcid.org/0000-0002-7765-5182,https://github.com/arcangelo7/time_agnostic/br/73921
https://github.com/arcangelo7/time_agnostic/ra/188179,Nam,Yunyoung,http://orcid.org/0000-0002-3318-9394,https://github.com/arcangelo7/time_agnostic/br/115172
https://github.com/arcangelo7/time_agnostic/ra/76486,Nanda,Vikram,http://orcid.org/0000-0002-0450-1609,https://github.com/arcangelo7/time_agnostic/br/48494
https://github.com/arcangelo7/time_agnostic/ra/206928,Naqash,Abdul R.,http://orcid.org/0000-0001-7622-720X,https://github.com/arcangelo7/time_agnostic/br/126595
https://github.com/arcangelo7/time_agnostic/ra/18918,Nara,Elpidio Oscar Benitez,http://orcid.org/0000-0002-4947-953X,https://github.com/arcangelo7/time_agnostic/br/121166
https://github.com/arcangelo7/time_agnostic/ra/57138,Narbaev,Timur,http://orcid.org/0000-0002-6401-2700,https://github.com/arcangelo7/time_agnostic/br/48654
https://github.com/arcangelo7/time_agnostic/ra/19330,Nasar,Zara,http://orcid.org/0000-0001-6109-212X,https://github.com/arcangelo7/time_agnostic/br/125612
https://github.com/arcangelo7/time_agnostic/ra/65996,Nasar,Zara,http://orcid.org/0000-0001-6109-212X,https://github.com/arcangelo7/time_agnostic/br/48779
https://github.com/arcangelo7/time_agnostic/ra/234630,Nasar,Zara,http://orcid.org/0000-0001-6109-212X,https://github.com/arcangelo7/time_agnostic/br/125612
https://github.com/arcangelo7/time_agnostic/ra/156240,Natugonza,Vianny,http://orcid.org/0000-0001-5233-9733,https://github.com/arcangelo7/time_agnostic/br/102212
https://github.com/arcangelo7/time_agnostic/ra/177170,Naveed,Kashif,http://orcid.org/0000-0002-6887-5511,https://github.com/arcangelo7/time_agnostic/br/111305
https://github.com/arcangelo7/time_agnostic/ra/198458,Nawaz,Raheel,http://orcid.org/0000-0001-9588-0052,https://github.com/arcangelo7/time_agnostic/br/130208
https://github.com/arcangelo7/time_agnostic/ra/153368,Nayagam,Shevanthi,http://orcid.org/0000-0002-8030-3380,https://github.com/arcangelo7/time_agnostic/br/100841
https://github.com/arcangelo7/time_agnostic/ra/240845,Nazarovets,Serhii,http://orcid.org/0000-0002-5067-4498,https://github.com/arcangelo7/time_agnostic/br/134232
https://github.com/arcangelo7/time_agnostic/ra/20269,Nazarovets,Serhii,http://orcid.org/0000-0002-5067-4498,https://github.com/arcangelo7/time_agnostic/br/134232
https://github.com/arcangelo7/time_agnostic/ra/9549,Nedeva,Maria,http://orcid.org/0000-0003-0412-8063,https://github.com/arcangelo7/time_agnostic/br/48189
https://github.com/arcangelo7/time_agnostic/ra/67523,Nedeva,Maria,http://orcid.org/0000-0003-0412-8063,https://github.com/arcangelo7/time_agnostic/br/48216
https://github.com/arcangelo7/time_agnostic/ra/76412,Nedic,Olgica,http://orcid.org/0000-0003-2042-0056,https://github.com/arcangelo7/time_agnostic/br/43680
https://github.com/arcangelo7/time_agnostic/ra/155701,Nedic,Olgica,http://orcid.org/0000-0003-2042-0056,https://github.com/arcangelo7/time_agnostic/br/48462
https://github.com/arcangelo7/time_agnostic/ra/57348,Nedic,Olgica,http://orcid.org/0000-0003-2042-0056,https://github.com/arcangelo7/time_agnostic/br/43689
https://github.com/arcangelo7/time_agnostic/ra/76348,Nedic,Olgica,http://orcid.org/0000-0003-2042-0056,https://github.com/arcangelo7/time_agnostic/br/4436
https://github.com/arcangelo7/time_agnostic/ra/57340,Nedić,Olgica,http://orcid.org/0000-0003-2042-0056,https://github.com/arcangelo7/time_agnostic/br/43685
https://github.com/arcangelo7/time_agnostic/ra/153394,Nedjati-Gilani,Gemma,http://orcid.org/0000-0001-5723-5028,https://github.com/arcangelo7/time_agnostic/br/100841
https://github.com/arcangelo7/time_agnostic/ra/197024,Neessen,Petra C. M.,http://orcid.org/0000-0002-2712-5116,https://github.com/arcangelo7/time_agnostic/br/123182
https://github.com/arcangelo7/time_agnostic/ra/199368,Neff,Mark W,http://orcid.org/0000-0002-4167-8614,https://github.com/arcangelo7/time_agnostic/br/122333
https://github.com/arcangelo7/time_agnostic/ra/116237,Negi,Vir Singh,http://orcid.org/0000-0003-1518-6031,https://github.com/arcangelo7/time_agnostic/br/83245
https://github.com/arcangelo7/time_agnostic/ra/206627,Neill,Stern,http://orcid.org/0000-0002-0853-191X,https://github.com/arcangelo7/time_agnostic/br/122054
https://github.com/arcangelo7/time_agnostic/ra/9353,Nemeslaki,András,http://orcid.org/0000-0002-4917-6782,https://github.com/arcangelo7/time_agnostic/br/46963
https://github.com/arcangelo7/time_agnostic/ra/61881,Nenes,Athanasios,http://orcid.org/0000-0003-3873-9970,https://github.com/arcangelo7/time_agnostic/br/54299
https://github.com/arcangelo7/time_agnostic/ra/233842,Neri,Ferrante,http://orcid.org/0000-0003-0347-1038,https://github.com/arcangelo7/time_agnostic/br/146151
https://github.com/arcangelo7/time_agnostic/ra/45904,Neve,Richard M.,http://orcid.org/0000-0002-7557-5306,https://github.com/arcangelo7/time_agnostic/br/40255
https://github.com/arcangelo7/time_agnostic/ra/198316,Neville,Tina M.,http://orcid.org/0000-0001-7492-9777,https://github.com/arcangelo7/time_agnostic/br/130154
https://github.com/arcangelo7/time_agnostic/ra/134739,Newson,Robyn,http://orcid.org/0000-0001-7226-1726,https://github.com/arcangelo7/time_agnostic/br/76791
https://github.com/arcangelo7/time_agnostic/ra/112712,Newton,Phillip J.,http://orcid.org/0000-0002-5006-2037,https://github.com/arcangelo7/time_agnostic/br/71736
https://github.com/arcangelo7/time_agnostic/ra/162165,Neylon,Cameron,http://orcid.org/0000-0002-0068-716X,https://github.com/arcangelo7/time_agnostic/br/33570
https://github.com/arcangelo7/time_agnostic/ra/139671,Neylon,Cameron,http://orcid.org/0000-0002-0068-716X,https://github.com/arcangelo7/time_agnostic/br/76826
https://github.com/arcangelo7/time_agnostic/ra/247632,Neylon,Cameron,http://orcid.org/0000-0002-0068-716X,https://github.com/arcangelo7/time_agnostic/br/151182
https://github.com/arcangelo7/time_agnostic/ra/96370,Ng,Chun Kit,http://orcid.org/0000-0001-9777-5096,https://github.com/arcangelo7/time_agnostic/br/61846
https://github.com/arcangelo7/time_agnostic/ra/196909,Ng,Kelvin Tsun Wai,http://orcid.org/0000-0002-2045-9367,https://github.com/arcangelo7/time_agnostic/br/120123
https://github.com/arcangelo7/time_agnostic/ra/18787,Ng,Kelvin Tsun Wai,http://orcid.org/0000-0002-2045-9367,https://github.com/arcangelo7/time_agnostic/br/120093
https://github.com/arcangelo7/time_agnostic/ra/196914,Ng,Kelvin Tsun Wai,http://orcid.org/0000-0002-2045-9367,https://github.com/arcangelo7/time_agnostic/br/120124
https://github.com/arcangelo7/time_agnostic/ra/19700,Ngayua,Esther Nanzayi,http://orcid.org/0000-0001-5161-158X,https://github.com/arcangelo7/time_agnostic/br/129075
https://github.com/arcangelo7/time_agnostic/ra/194260,Nguyen,Dang,http://orcid.org/0000-0003-1280-3444,https://github.com/arcangelo7/time_agnostic/br/118068
https://github.com/arcangelo7/time_agnostic/ra/78698,Nguyen,Duc Khuong,http://orcid.org/0000-0002-7796-8787,https://github.com/arcangelo7/time_agnostic/br/53052
https://github.com/arcangelo7/time_agnostic/ra/153249,Nguyen,Tim,http://orcid.org/0000-0002-6186-9362,https://github.com/arcangelo7/time_agnostic/br/100830
https://github.com/arcangelo7/time_agnostic/ra/20490,Ngwenya,Similo,http://orcid.org/0000-0002-2246-9593,https://github.com/arcangelo7/time_agnostic/br/136094
https://github.com/arcangelo7/time_agnostic/ra/130471,Nicholas,David,http://orcid.org/0000-0001-8046-2835,https://github.com/arcangelo7/time_agnostic/br/72640
https://github.com/arcangelo7/time_agnostic/ra/184654,Nicholas,David,http://orcid.org/0000-0001-8046-2835,https://github.com/arcangelo7/time_agnostic/br/72641
https://github.com/arcangelo7/time_agnostic/ra/102653,Nicholas,David,http://orcid.org/0000-0001-8046-2835,https://github.com/arcangelo7/time_agnostic/br/72643
https://github.com/arcangelo7/time_agnostic/ra/91354,Nicholas,David,http://orcid.org/0000-0001-8046-2835,https://github.com/arcangelo7/time_agnostic/br/52579
https://github.com/arcangelo7/time_agnostic/ra/140507,Nicholas,David,http://orcid.org/0000-0001-8046-2835,https://github.com/arcangelo7/time_agnostic/br/103256
https://github.com/arcangelo7/time_agnostic/ra/136233,Nicholas,David,http://orcid.org/0000-0001-8046-2835,https://github.com/arcangelo7/time_agnostic/br/92055
https://github.com/arcangelo7/time_agnostic/ra/113971,Nicholas,David,http://orcid.org/0000-0001-8046-2835,https://github.com/arcangelo7/time_agnostic/br/78953
https://github.com/arcangelo7/time_agnostic/ra/93174,Nichols,David M.,http://orcid.org/0000-0003-0321-7267,https://github.com/arcangelo7/time_agnostic/br/66798
https://github.com/arcangelo7/time_agnostic/ra/236695,Nicolaisen,Jeppe,http://orcid.org/0000-0002-6913-2576,https://github.com/arcangelo7/time_agnostic/br/49044
https://github.com/arcangelo7/time_agnostic/ra/14915,Nicolaisen,Jeppe,http://orcid.org/0000-0002-6913-2576,https://github.com/arcangelo7/time_agnostic/br/49044
https://github.com/arcangelo7/time_agnostic/ra/16484,Nicolaisen,Jeppe,http://orcid.org/0000-0002-6913-2576,https://github.com/arcangelo7/time_agnostic/br/101908
https://github.com/arcangelo7/time_agnostic/ra/248218,Nicoletti,Letizia,http://orcid.org/0000-0003-4423-0716,https://github.com/arcangelo7/time_agnostic/br/152865
https://github.com/arcangelo7/time_agnostic/ra/248687,Nicolle,Christophe,http://orcid.org/0000-0002-8118-5005,https://github.com/arcangelo7/time_agnostic/br/105177
https://github.com/arcangelo7/time_agnostic/ra/247154,Nie,Feiping,http://orcid.org/0000-0002-0871-6519,https://github.com/arcangelo7/time_agnostic/br/152397
https://github.com/arcangelo7/time_agnostic/ra/230191,Niebler,Thomas,http://orcid.org/0000-0002-1608-5956,https://github.com/arcangelo7/time_agnostic/br/144755
https://github.com/arcangelo7/time_agnostic/ra/170160,Niedermeier,Florian,http://orcid.org/0000-0003-4780-237X,https://github.com/arcangelo7/time_agnostic/br/106480
https://github.com/arcangelo7/time_agnostic/ra/211471,Nielsen,Mathias Wullum,http://orcid.org/0000-0001-8759-7150,https://github.com/arcangelo7/time_agnostic/br/133369
https://github.com/arcangelo7/time_agnostic/ra/139655,Niemeyer,Kyle E.,http://orcid.org/0000-0003-4425-7097,https://github.com/arcangelo7/time_agnostic/br/76826
https://github.com/arcangelo7/time_agnostic/ra/162149,Niemeyer,Kyle E.,http://orcid.org/0000-0003-4425-7097,https://github.com/arcangelo7/time_agnostic/br/33570
https://github.com/arcangelo7/time_agnostic/ra/223207,Nieto,Juan J.,http://orcid.org/0000-0001-8202-6578,https://github.com/arcangelo7/time_agnostic/br/135906
https://github.com/arcangelo7/time_agnostic/ra/72645,Niglia,Francesco,http://orcid.org/0000-0001-6452-5189,https://github.com/arcangelo7/time_agnostic/br/52931
https://github.com/arcangelo7/time_agnostic/ra/10549,Niidome,Yutaka,http://orcid.org/0000-0002-8910-8717,https://github.com/arcangelo7/time_agnostic/br/55358
https://github.com/arcangelo7/time_agnostic/ra/166147,Niles,Meredith T,http://orcid.org/0000-0002-8323-1351,https://github.com/arcangelo7/time_agnostic/br/113318
https://github.com/arcangelo7/time_agnostic/ra/190932,Niles,Meredith T,http://orcid.org/0000-0002-8323-1351,https://github.com/arcangelo7/time_agnostic/br/62039
https://github.com/arcangelo7/time_agnostic/ra/236961,Niles,Meredith T.,http://orcid.org/0000-0002-8323-1351,https://github.com/arcangelo7/time_agnostic/br/151383
https://github.com/arcangelo7/time_agnostic/ra/190313,Ning,Zhaolong,http://orcid.org/0000-0002-7870-5524,https://github.com/arcangelo7/time_agnostic/br/68422
https://github.com/arcangelo7/time_agnostic/ra/211982,Nishikawa,Takashi,http://orcid.org/0000-0002-2147-0242,https://github.com/arcangelo7/time_agnostic/br/133766
https://github.com/arcangelo7/time_agnostic/ra/247921,Nishy,P.,http://orcid.org/0000-0002-4931-0443,https://github.com/arcangelo7/time_agnostic/br/149411
https://github.com/arcangelo7/time_agnostic/ra/61435,Nita,Andreea,http://orcid.org/0000-0002-0661-608X,https://github.com/arcangelo7/time_agnostic/br/46958
https://github.com/arcangelo7/time_agnostic/ra/185529,Nittrouer,Christine L.,http://orcid.org/0000-0002-6848-7121,https://github.com/arcangelo7/time_agnostic/br/119862
https://github.com/arcangelo7/time_agnostic/ra/14727,Nogueira,Rodrigo,http://orcid.org/0000-0002-2600-6035,https://github.com/arcangelo7/time_agnostic/br/87340
https://github.com/arcangelo7/time_agnostic/ra/241801,Nomaler,Önder,http://orcid.org/0000-0002-0577-6938,https://github.com/arcangelo7/time_agnostic/br/46277
https://github.com/arcangelo7/time_agnostic/ra/162309,Noor,Nina A.,http://orcid.org/0000-0002-9987-4159,https://github.com/arcangelo7/time_agnostic/br/103233
https://github.com/arcangelo7/time_agnostic/ra/236673,Norgaard,Ole,http://orcid.org/0000-0002-1681-4338,https://github.com/arcangelo7/time_agnostic/br/87723
https://github.com/arcangelo7/time_agnostic/ra/18711,Noroozi Chakoli,Abdolreza,http://orcid.org/0000-0002-0088-9159,https://github.com/arcangelo7/time_agnostic/br/119164
https://github.com/arcangelo7/time_agnostic/ra/71749,Nosek,Brian A.,http://orcid.org/0000-0001-6797-5476,https://github.com/arcangelo7/time_agnostic/br/39727
https://github.com/arcangelo7/time_agnostic/ra/140149,Nosek,Brian A.,http://orcid.org/0000-0001-6797-5476,https://github.com/arcangelo7/time_agnostic/br/90127
https://github.com/arcangelo7/time_agnostic/ra/212127,Notivol,Eduardo,http://orcid.org/0000-0003-4272-4536,https://github.com/arcangelo7/time_agnostic/br/136999
https://github.com/arcangelo7/time_agnostic/ra/248265,Novo,Oscar,http://orcid.org/0000-0002-5123-2608,https://github.com/arcangelo7/time_agnostic/br/152880
https://github.com/arcangelo7/time_agnostic/ra/236551,Ntoumanis,Nikos,http://orcid.org/0000-0001-7122-3795,https://github.com/arcangelo7/time_agnostic/br/146931
https://github.com/arcangelo7/time_agnostic/ra/114350,Nugroho,Robertus,http://orcid.org/0000-0003-2442-4185,https://github.com/arcangelo7/time_agnostic/br/68981
https://github.com/arcangelo7/time_agnostic/ra/206966,Nunes,João Arriscado,http://orcid.org/0000-0003-0109-8268,https://github.com/arcangelo7/time_agnostic/br/53438
https://github.com/arcangelo7/time_agnostic/ra/10287,Nunes,João Arriscado,http://orcid.org/0000-0003-0109-8268,https://github.com/arcangelo7/time_agnostic/br/53438
https://github.com/arcangelo7/time_agnostic/ra/14192,Nunes,Rhewter,http://orcid.org/0000-0001-7770-7707,https://github.com/arcangelo7/time_agnostic/br/82792
https://github.com/arcangelo7/time_agnostic/ra/11456,Nunes-Silva,Liária,http://orcid.org/0000-0002-0666-249X,https://github.com/arcangelo7/time_agnostic/br/62448
https://github.com/arcangelo7/time_agnostic/ra/153261,Nunn,Mark,http://orcid.org/0000-0002-6982-2382,https://github.com/arcangelo7/time_agnostic/br/100830
https://github.com/arcangelo7/time_agnostic/ra/209943,Nurmashev,Bekaidar,http://orcid.org/0000-0003-3949-2543,https://github.com/arcangelo7/time_agnostic/br/128049
